Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sp.DD04NZ_KQ968978.1	348053	349342		MFS transporter	WP_062200512.1
S.sp.DD04NZ_KQ968978.1	349355	349957		TetR/AcrR family transcriptional regulator	WP_062200514.1
S.sp.DD04NZ_KQ968978.1	350109	350678		LemA family protein	WP_037615272.1
S.sp.DD04NZ_KQ968978.1	350680	351061		M48 family metalloprotease	WP_231853904.1
S.sp.DD04NZ_KQ968978.1	351106	351638		M48 family metalloprotease	WP_231853905.1
S.sp.DD04NZ_KQ968978.1	353732	354964		hypothetical protein	WP_062200516.1
S.sp.DD04NZ_KQ968978.1	355221	355754		DUF177 domain-containing protein	WP_062200518.1
S.sp.DD04NZ_KQ968978.1	355968	357431		flotillin family protein	WP_062200519.1
S.sp.DD04NZ_KQ968978.1	357595	359019		NADP-dependent phosphogluconate dehydrogenase	WP_062200520.1
S.sp.DD04NZ_KQ968978.1	359029	359718		response regulator transcription factor	WP_062200522.1
S.sp.DD04NZ_KQ968978.1	361018	363027		PTS transporter subunit IIBC	WP_082757353.1
S.sp.DD04NZ_KQ968978.1	363045	363860		endonuclease/exonuclease/phosphatase family protein	WP_062200523.1
S.sp.DD04NZ_KQ968978.1	364059	364715		CBS domain-containing protein	WP_062200525.1
S.sp.DD04NZ_KQ968978.1	364752	365639		YitT family protein	WP_062200528.1
S.sp.DD04NZ_KQ968978.1	365822	366072		dTMP kinase	WP_269450152.1
S.sp.DD04NZ_KQ968978.1	366093	366513		dTMP kinase	WP_231853906.1
S.sp.DD04NZ_KQ968978.1	366510	367403		DNA polymerase III subunit delta'	WP_062200529.1
S.sp.DD04NZ_KQ968978.1	367422	367739		DNA replication initiation control protein YabA	WP_037615318.1
S.sp.DD04NZ_KQ968978.1	367742	368608		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	WP_062200531.1
S.sp.DD04NZ_KQ968978.1	369756	370847		3-phosphoserine/phosphohydroxythreonine transaminase	WP_062200532.1
S.sp.DD04NZ_KQ968978.1	370860	372035		3-phosphoglycerate dehydrogenase family protein	WP_062200534.1
S.sp.DD04NZ_KQ968978.1	372032	372538		methylated-DNA--[protein]-cysteine S-methyltransferase	WP_062200535.1
S.sp.DD04NZ_KQ968978.1	372571	372924		arsenate reductase family protein	WP_062200537.1
S.sp.DD04NZ_KQ968978.1	374556	375097		helix-turn-helix transcriptional regulator	WP_062200539.1
S.sp.DD04NZ_KQ968978.1	375268	375654		VOC family protein	WP_062200540.1
S.sp.DD04NZ_KQ968978.1	375666	376493		exodeoxyribonuclease III	WP_062200542.1
S.sp.DD04NZ_KQ968978.1	376578	377249		methyltransferase	WP_062200543.1
S.sp.DD04NZ_KQ968978.1	377685	379685		methionine--tRNA ligase	WP_062200545.1
S.sp.DD04NZ_KQ968978.1	380002	380658		DUF4230 domain-containing protein	WP_062200546.1
S.sp.DD04NZ_KQ968978.1	380933	382159		DUF2974 domain-containing protein	WP_062200548.1
S.sp.DD04NZ_KQ968978.1	382379	383065		response regulator transcription factor	WP_037615348.1
S.sp.DD04NZ_KQ968978.1	383049	384029		sensor histidine kinase	WP_062200550.1
S.sp.DD04NZ_KQ968978.1	385610	386368		TraX family protein	WP_062200551.1
S.sp.DD04NZ_KQ968978.1	386736	387259		ABC transporter ATP-binding protein	WP_156469069.1
S.sp.DD04NZ_KQ968978.1	387240	388953		FtsX-like permease family protein	WP_062200553.1
S.sp.DD04NZ_KQ968978.1	389694	390560		ABC transporter ATP-binding protein	WP_062200557.1
S.sp.DD04NZ_KQ968978.1	390561	391424		ABC transporter permease	WP_062200558.1
S.sp.DD04NZ_KQ968978.1	391445	391900		LytTR family DNA-binding domain-containing protein	WP_062200560.1
S.sp.DD04NZ_KQ968978.1	391911	392312		DUF3021 domain-containing protein	WP_062200561.1
S.sp.DD04NZ_KQ968978.1	393780	393911		hypothetical protein	WP_268735346.1
S.sp.DD04NZ_KQ968978.1	395183	397171		FtsX-like permease family protein	WP_062200563.1
S.sp.DD04NZ_KQ968978.1	397304	398704		amino acid permease	WP_062200565.1
S.sp.DD04NZ_KQ968978.1	398747	399010		hypothetical protein	WP_062200566.1
S.sp.DD04NZ_KQ968978.1	399193	399618		GNAT family N-acetyltransferase	WP_062200568.1
S.sp.DD04NZ_KQ968978.1	399634	400092		GNAT family N-acetyltransferase	WP_062200570.1
S.sp.DD04NZ_KQ968978.1	400284	402581		DNA translocase FtsK	WP_062200572.1
S.sp.DD04NZ_KQ968978.1	402689	403075		VOC family protein	WP_062200598.1
S.sp.DD04NZ_KQ968978.1	403097	403450		DUF3397 domain-containing protein	WP_037615213.1
S.sp.DD04NZ_KQ968978.1	403601	404026		50S ribosomal protein L11	WP_037616181.1
S.sp.DD04NZ_KQ968978.1	404141	404830		50S ribosomal protein L1	WP_037616184.1
S.sp.DD04NZ_KQ968979.1	634	1317		phenylalanine--tRNA ligase beta subunit-related protein	WP_062200600.1
S.sp.DD04NZ_KQ968979.1	1832	2434		DNA-directed RNA polymerase subunit delta	WP_062201392.1
S.sp.DD04NZ_KQ968979.1	2598	3881		trigger factor	WP_062200601.1
S.sp.DD04NZ_KQ968979.1	4078	4644		TIGR01440 family protein	WP_062200603.1
S.sp.DD04NZ_KQ968979.1	4661	5155		ECF transporter S component	WP_062200605.1
S.sp.DD04NZ_KQ968979.1	5145	5906		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	WP_062200607.1
S.sp.DD04NZ_KQ968979.1	5896	6645		tRNA pseudouridine(38-40) synthase TruA	WP_062200608.1
S.sp.DD04NZ_KQ968979.1	6772	7236		NUDIX domain-containing protein	WP_082757370.1
S.sp.DD04NZ_KQ968979.1	7816	8949		molecular chaperone DnaJ	WP_062200610.1
S.sp.DD04NZ_KQ968979.1	9219	9680		DJ-1/PfpI family protein	WP_231853909.1
S.sp.DD04NZ_KQ968979.1	10180	12003		molecular chaperone DnaK	WP_062200611.1
S.sp.DD04NZ_KQ968979.1	12384	12908		nucleotide exchange factor GrpE	WP_062200613.1
S.sp.DD04NZ_KQ968979.1	12947	13981		heat-inducible transcriptional repressor HrcA	WP_062200614.1
S.sp.DD04NZ_KQ968979.1	14174	14725		ClbS/DfsB family four-helix bundle protein	WP_062200616.1
S.sp.DD04NZ_KQ968979.1	14738	15352		GyrI-like domain-containing protein	WP_062200618.1
S.sp.DD04NZ_KQ968979.1	15413	16312		YafY family protein	WP_062200620.1
S.sp.DD04NZ_KQ968979.1	16435	17049		DUF4352 domain-containing protein	WP_062200622.1
S.sp.DD04NZ_KQ968979.1	17062	17934		mechanosensitive ion channel family protein	WP_062200624.1
S.sp.DD04NZ_KQ968979.1	18208	19641		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	WP_002917617.1
S.sp.DD04NZ_KQ968979.1	19641	21107		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	WP_062200626.1
S.sp.DD04NZ_KQ968979.1	21107	21409		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	WP_002896305.1
S.sp.DD04NZ_KQ968979.1	21613	23349		aspartate--tRNA ligase	WP_062200628.1
S.sp.DD04NZ_KQ968979.1	23660	24217		cysteine hydrolase	WP_062200629.1
S.sp.DD04NZ_KQ968979.1	24217	25005		GTP-sensing pleiotropic transcriptional regulator CodY	WP_062200631.1
S.sp.DD04NZ_KQ968979.1	25262	26476		pyridoxal phosphate-dependent aminotransferase	WP_062200632.1
S.sp.DD04NZ_KQ968979.1	27012	27467		universal stress protein	WP_037615825.1
S.sp.DD04NZ_KQ968979.1	27635	29032		Cof-type HAD-IIB family hydrolase	WP_082757360.1
S.sp.DD04NZ_KQ968979.1	29087	30049		asparaginase	WP_062200636.1
S.sp.DD04NZ_KQ968979.1	30488	32503		ATP-dependent DNA helicase RecG	WP_062200637.1
S.sp.DD04NZ_KQ968979.1	32609	33715		alanine racemase	WP_062200639.1
S.sp.DD04NZ_KQ968979.1	33705	34067		holo-ACP synthase	WP_062200640.1
S.sp.DD04NZ_KQ968979.1	34170	35201		3-deoxy-7-phosphoheptulonate synthase	WP_062200642.1
S.sp.DD04NZ_KQ968979.1	35203	36234		3-deoxy-7-phosphoheptulonate synthase	WP_062200643.1
S.sp.DD04NZ_KQ968979.1	36248	38764		preprotein translocase subunit SecA	WP_062200645.1
S.sp.DD04NZ_KQ968979.1	39020	39472		hypothetical protein	WP_231853910.1
S.sp.DD04NZ_KQ968979.1	39656	40597		mannose-6-phosphate isomerase, class I	WP_062200646.1
S.sp.DD04NZ_KQ968979.1	42011	42400		hypothetical protein	WP_062200649.1
S.sp.DD04NZ_KQ968979.1	42480	43817		PFL family protein	WP_062200651.1
S.sp.DD04NZ_KQ968979.1	43829	44095		ACT domain-containing protein	WP_062200653.1
S.sp.DD04NZ_KQ968979.1	44410	47544		LPXTG-anchored zinc carboxypeptidase	WP_062200654.1
S.sp.DD04NZ_KQ968979.1	48400	49743		PTS cellobiose transporter subunit IIC	WP_062200656.1
S.sp.DD04NZ_KQ968979.1	49783	50289		hypothetical protein	WP_062200657.1
S.sp.DD04NZ_KQ968979.1	50312	50629		PTS cellobiose transporter subunit IIA	WP_021001470.1
S.sp.DD04NZ_KQ968979.1	52688	53002		PTS cellobiose transporter subunit IIB	WP_003073302.1
S.sp.DD04NZ_KQ968979.1	53121	53360		SemiSWEET transporter	WP_062200659.1
S.sp.DD04NZ_KQ968979.1	53458	53697		hypothetical protein	WP_062200660.1
S.sp.DD04NZ_KQ968979.1	53710	55146		6-phospho-beta-glucosidase	WP_062200661.1
S.sp.DD04NZ_KQ968979.1	55771	56223		DUF3290 family protein	WP_061910633.1
S.sp.DD04NZ_KQ968979.1	56220	56852		DUF421 domain-containing protein	WP_156469070.1
S.sp.DD04NZ_KQ968979.1	57678	60122		N-6 DNA methylase	WP_062200663.1
S.sp.DD04NZ_KQ968979.1	61378	61842		AAA family ATPase	WP_187423883.1
S.sp.DD04NZ_KQ968979.1	61946	62299		hypothetical protein	WP_062200664.1
S.sp.DD04NZ_KQ968979.1	62425	63144		hypothetical protein	WP_062200665.1
S.sp.DD04NZ_KQ968979.1	63255	64190		acyl-CoA thioester hydrolase	WP_062200666.1
S.sp.DD04NZ_KQ968979.1	64762	65580		class I SAM-dependent methyltransferase	WP_229311721.1
S.sp.DD04NZ_KQ968979.1	65748	66113		hypothetical protein	WP_229311722.1
S.sp.DD04NZ_KQ968979.1	66169	67107		alpha/beta hydrolase	WP_049517558.1
S.sp.DD04NZ_KQ968979.1	67146	67913		alpha/beta hydrolase	WP_004804273.1
S.sp.DD04NZ_KQ968979.1	68855	69610		P-loop NTPase fold protein	WP_062200670.1
S.sp.DD04NZ_KQ968979.1	70235	71086		ImmA/IrrE family metallo-endopeptidase	WP_070670859.1
S.sp.DD04NZ_KQ968979.1	71093	71455		helix-turn-helix domain-containing protein	WP_000483806.1
S.sp.DD04NZ_KQ968979.1	72101	72268		hypothetical protein	WP_156469071.1
S.sp.DD04NZ_KQ968979.1	72419	72691		type II toxin-antitoxin system RelB/DinJ family antitoxin	WP_062200672.1
S.sp.DD04NZ_KQ968979.1	72692	72970		type II toxin-antitoxin system YafQ family toxin	WP_062200998.1
S.sp.DD04NZ_KQ968979.1	73057	73287		hypothetical protein	WP_062201001.1
S.sp.DD04NZ_KQ968979.1	73641	73955		hypothetical protein	WP_062201006.1
S.sp.DD04NZ_KQ968979.1	73991	74401		DUF961 family protein	WP_002922355.1
S.sp.DD04NZ_KQ968979.1	74408	76039		FtsK/SpoIIIE domain-containing protein	WP_062201009.1
S.sp.DD04NZ_KQ968979.1	76252	77484		replication initiation factor domain-containing protein	WP_062201012.1
S.sp.DD04NZ_KQ968979.1	77462	77848		hypothetical protein	WP_062201017.1
S.sp.DD04NZ_KQ968979.1	77868	78104		hypothetical protein	WP_062201020.1
S.sp.DD04NZ_KQ968979.1	78101	78655		hypothetical protein	WP_062201022.1
S.sp.DD04NZ_KQ968979.1	78665	79657		conjugal transfer protein	WP_062201025.1
S.sp.DD04NZ_KQ968979.1	79674	79901		hypothetical protein	WP_017827907.1
S.sp.DD04NZ_KQ968979.1	79903	80319		conjugal transfer protein	WP_062201028.1
S.sp.DD04NZ_KQ968979.1	83029	84960		hypothetical protein	WP_062201030.1
S.sp.DD04NZ_KQ968979.1	84960	85184		hypothetical protein	WP_062201033.1
S.sp.DD04NZ_KQ968979.1	85193	86248		phage tail tip lysozyme	WP_062201036.1
S.sp.DD04NZ_KQ968979.1	86305	86610		hypothetical protein	WP_000162871.1
S.sp.DD04NZ_KQ968979.1	86597	86929		type II toxin-antitoxin system PemK/MazF family toxin	WP_002299685.1
S.sp.DD04NZ_KQ968979.1	87043	87304		helix-turn-helix domain-containing protein	WP_062201038.1
S.sp.DD04NZ_KQ968979.1	88235	89458		site-specific integrase	WP_062201041.1
S.sp.DD04NZ_KQ968979.1	89564	89956		30S ribosomal protein S9	WP_015605730.1
S.sp.DD04NZ_KQ968979.1	89975	90421		50S ribosomal protein L13	WP_003026230.1
S.sp.DD04NZ_KQ968979.1	90614	91477		DegV family protein	WP_062201044.1
S.sp.DD04NZ_KQ968979.1	91467	91988		NYN domain-containing protein	WP_062201047.1
S.sp.DD04NZ_KQ968979.1	91985	92713		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	WP_062201050.1
S.sp.DD04NZ_KQ968979.1	92867	93832		aromatic acid exporter family protein	WP_062201052.1
S.sp.DD04NZ_KQ968979.1	93911	95483		amino acid permease	WP_231853912.1
S.sp.DD04NZ_KQ968979.1	96107	96499		Mini-ribonuclease 3	WP_062201056.1
S.sp.DD04NZ_KQ968979.1	96492	97835		cysteine--tRNA ligase	WP_062201058.1
S.sp.DD04NZ_KQ968979.1	97918	98625		nucleoside phosphorylase	WP_231853913.1
S.sp.DD04NZ_KQ968979.1	98699	98890		YdeI/OmpD-associated family protein	WP_231853914.1
S.sp.DD04NZ_KQ968979.1	98957	99574		serine O-acetyltransferase	WP_062201064.1
S.sp.DD04NZ_KQ968979.1	99807	102002		polyribonucleotide nucleotidyltransferase	WP_062201066.1
S.sp.DD04NZ_KQ968979.1	102474	104270		oligoendopeptidase F	WP_062201069.1
S.sp.DD04NZ_KQ968979.1	104333	104734		hypothetical protein	WP_082757371.1
S.sp.DD04NZ_KQ968979.1	105295	105503		thioredoxin domain-containing protein	WP_062201071.1
S.sp.DD04NZ_KQ968979.1	105522	105743		DUF4649 family protein	WP_062201074.1
S.sp.DD04NZ_KQ968979.1	105931	106344		YjdF family protein	WP_062201078.1
S.sp.DD04NZ_KQ968979.1	106631	107557		alpha/beta fold hydrolase	WP_062201081.1
S.sp.DD04NZ_KQ968979.1	107884	108153		30S ribosomal protein S15	WP_004193424.1
S.sp.DD04NZ_KQ968979.1	108780	109955		NAD(P)/FAD-dependent oxidoreductase	WP_062201084.1
S.sp.DD04NZ_KQ968979.1	109975	110428		8-oxo-dGTP diphosphatase	WP_062201086.1
S.sp.DD04NZ_KQ968979.1	111689	112429		MerR family transcriptional regulator	WP_062201089.1
S.sp.DD04NZ_KQ968979.1	112766	113089		AzlD domain-containing protein	WP_062201092.1
S.sp.DD04NZ_KQ968979.1	113079	113774		AzlC family ABC transporter permease	WP_062201094.1
S.sp.DD04NZ_KQ968979.1	113771	114796		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	WP_062201097.1
S.sp.DD04NZ_KQ968979.1	114786	115238		ribosomal protein S18-alanine N-acetyltransferase	WP_062201100.1
S.sp.DD04NZ_KQ968979.1	115235	115921		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	WP_062201104.1
S.sp.DD04NZ_KQ968979.1	116233	116463		DNA-dependent RNA polymerase subunit epsilon	WP_062201107.1
S.sp.DD04NZ_KQ968979.1	116467	118149		ribonuclease J	WP_062201112.1
S.sp.DD04NZ_KQ968979.1	118177	118923		DNA alkylation repair protein	WP_062201114.1
S.sp.DD04NZ_KQ968979.1	118907	119494		TetR/AcrR family transcriptional regulator	WP_062201116.1
S.sp.DD04NZ_KQ968979.1	119487	119906		VOC family protein	WP_062201119.1
S.sp.DD04NZ_KQ968979.1	119996	120415		GNAT family N-acetyltransferase	WP_062201122.1
S.sp.DD04NZ_KQ968979.1	120470	121816		type I glutamate--ammonia ligase	WP_062201124.1
S.sp.DD04NZ_KQ968979.1	121851	122216		MerR family transcriptional regulator	WP_037614803.1
S.sp.DD04NZ_KQ968979.1	122295	122819		aromatic acid exporter family protein	WP_037614804.1
S.sp.DD04NZ_KQ968979.1	123092	123757		CHAP domain-containing protein	WP_062201127.1
S.sp.DD04NZ_KQ968979.1	124191	125390		phosphoglycerate kinase	WP_062201130.1
S.sp.DD04NZ_KQ968979.1	125535	126236		hypothetical protein	WP_062201132.1
S.sp.DD04NZ_KQ968979.1	126732	127742		type I glyceraldehyde-3-phosphate dehydrogenase	WP_045505322.1
S.sp.DD04NZ_KQ968979.1	128231	130312		elongation factor G	WP_062201135.1
S.sp.DD04NZ_KQ968979.1	130555	131025		30S ribosomal protein S7	WP_005591659.1
S.sp.DD04NZ_KQ968979.1	131045	131458		30S ribosomal protein S12	WP_005591658.1
S.sp.DD04NZ_KQ968979.1	131847	132443		hypothetical protein	WP_062201138.1
S.sp.DD04NZ_KQ968979.1	132453	133274		pur operon repressor	WP_062201400.1
S.sp.DD04NZ_KQ968979.1	133493	134437		3'-5' exoribonuclease YhaM family protein	WP_062201142.1
S.sp.DD04NZ_KQ968979.1	134427	135683		DNA recombination protein RmuC	WP_062201145.1
S.sp.DD04NZ_KQ968979.1	135685	136317		thiamine diphosphokinase	WP_062201148.1
S.sp.DD04NZ_KQ968979.1	136310	136969		ribulose-phosphate 3-epimerase	WP_062201151.1
S.sp.DD04NZ_KQ968979.1	136984	137862		ribosome small subunit-dependent GTPase A	WP_062201154.1
S.sp.DD04NZ_KQ968979.1	138165	139037		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	WP_062201157.1
S.sp.DD04NZ_KQ968979.1	139176	140869		DUF2971 domain-containing protein	WP_231853915.1
S.sp.DD04NZ_KQ968979.1	141388	142368		hypothetical protein	WP_062201160.1
S.sp.DD04NZ_KQ968979.1	142371	142961		ribonuclease M5	WP_062201163.1
S.sp.DD04NZ_KQ968979.1	142927	143697		TatD family hydrolase	WP_062201166.1
S.sp.DD04NZ_KQ968979.1	143800	145032		MFS transporter	WP_062201169.1
S.sp.DD04NZ_KQ968979.1	145167	146204		winged helix-turn-helix transcriptional regulator	WP_062201172.1
S.sp.DD04NZ_KQ968979.1	146457	146933		DUF2975 domain-containing protein	WP_041826919.1
S.sp.DD04NZ_KQ968979.1	146942	147160		helix-turn-helix transcriptional regulator	WP_002899126.1
S.sp.DD04NZ_KQ968979.1	147163	148575		DUF4173 domain-containing protein	WP_062201175.1
S.sp.DD04NZ_KQ968979.1	148796	148930		50S ribosomal protein L34	WP_000831902.1
S.sp.DD04NZ_KQ968979.1	149704	150426		hypothetical protein	WP_062201178.1
S.sp.DD04NZ_KQ968979.1	150487	151512		protein jag	WP_062201181.1
S.sp.DD04NZ_KQ968979.1	151531	152346		membrane protein insertase YidC	WP_062201183.1
S.sp.DD04NZ_KQ968979.1	152330	152689		ribonuclease P protein component	WP_062201186.1
S.sp.DD04NZ_KQ968979.1	152916	154298		argininosuccinate lyase	WP_062201188.1
S.sp.DD04NZ_KQ968979.1	154313	155512		argininosuccinate synthase	WP_062201190.1
S.sp.DD04NZ_KQ968979.1	155691	156266		DUF6287 domain-containing protein	WP_062201193.1
S.sp.DD04NZ_KQ968979.1	156364	157821		glutamate--tRNA ligase	WP_062201195.1
S.sp.DD04NZ_KQ968979.1	157933	158712		alpha/beta hydrolase family protein	WP_062201198.1
S.sp.DD04NZ_KQ968979.1	158872	160539		ribonuclease J	WP_062201201.1
S.sp.DD04NZ_KQ968979.1	160838	161395		TetR/AcrR family transcriptional regulator	WP_037616618.1
S.sp.DD04NZ_KQ968979.1	161463	161891		hypothetical protein	WP_062201204.1
S.sp.DD04NZ_KQ968979.1	161920	162078		hypothetical protein	WP_231853916.1
S.sp.DD04NZ_KQ968979.1	162699	162998		DUF2871 family protein	WP_231853917.1
S.sp.DD04NZ_KQ968979.1	163393	164076		DUF4956 domain-containing protein	WP_062201208.1
S.sp.DD04NZ_KQ968979.1	164090	164821		polyphosphate polymerase domain-containing protein	WP_062201210.1
S.sp.DD04NZ_KQ968979.1	165223	166701		M56 family metallopeptidase	WP_062201213.1
S.sp.DD04NZ_KQ968979.1	166717	167094		BlaI/MecI/CopY family transcriptional regulator	WP_062201216.1
S.sp.DD04NZ_KQ968979.1	167208	167564		DUF1304 family protein	WP_062201219.1
S.sp.DD04NZ_KQ968979.1	169539	170297		ABC transporter ATP-binding protein	WP_062201227.1
S.sp.DD04NZ_KQ968979.1	170294	171160		ABC transporter permease	WP_062201229.1
S.sp.DD04NZ_KQ968979.1	171262	171756		carbonic anhydrase	WP_062201232.1
S.sp.DD04NZ_KQ968979.1	171893	172588		TIGR00266 family protein	WP_037616587.1
S.sp.DD04NZ_KQ968979.1	172673	174034		DNA repair protein RadA	WP_082757366.1
S.sp.DD04NZ_KQ968979.1	174047	174562		phosphoglycerate mutase family protein	WP_062201243.1
S.sp.DD04NZ_KQ968979.1	174564	175007		dUTP diphosphatase	WP_062201246.1
S.sp.DD04NZ_KQ968979.1	175092	175541		8-oxo-dGTP diphosphatase	WP_062201249.1
S.sp.DD04NZ_KQ968979.1	175798	176487		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein	WP_062201252.1
S.sp.DD04NZ_KQ968979.1	176669	178438		ABC transporter ATP-binding protein	WP_062201254.1
S.sp.DD04NZ_KQ968979.1	178440	180146		ABC transporter ATP-binding protein	WP_062201257.1
S.sp.DD04NZ_KQ968979.1	180306	181322		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	WP_062201260.1
S.sp.DD04NZ_KQ968979.1	181352	181711		sugar phosphate nucleotidyltransferase	WP_156469075.1
S.sp.DD04NZ_KQ968979.1	181799	182362		UTP--glucose-1-phosphate uridylyltransferase	WP_197460089.1
S.sp.DD04NZ_KQ968979.1	183076	183945		LPXTG cell wall anchor domain-containing protein	WP_156469076.1
S.sp.DD04NZ_KQ968979.1	184220	185907		C69 family dipeptidase	WP_156469077.1
S.sp.DD04NZ_KQ968979.1	186219	186902		rhomboid family intramembrane serine protease	WP_062201262.1
S.sp.DD04NZ_KQ968979.1	186886	187422		5-formyltetrahydrofolate cyclo-ligase	WP_062201264.1
S.sp.DD04NZ_KQ968979.1	187443	188576		N-acetyldiaminopimelate deacetylase	WP_062201267.1
S.sp.DD04NZ_KQ968979.1	188666	189364		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	WP_062201270.1
S.sp.DD04NZ_KQ968979.1	189473	190312		hypothetical protein	WP_062201273.1
S.sp.DD04NZ_KQ968979.1	190391	191011		hypothetical protein	WP_231853918.1
S.sp.DD04NZ_KQ968979.1	192156	192695		PepSY domain-containing protein	WP_062201275.1
S.sp.DD04NZ_KQ968979.1	192908	194245		HAMP domain-containing sensor histidine kinase	WP_062201278.1
S.sp.DD04NZ_KQ968979.1	194223	194900		response regulator transcription factor	WP_062201407.1
S.sp.DD04NZ_KQ968979.1	195142	196674		glycerol kinase GlpK	WP_062201281.1
S.sp.DD04NZ_KQ968979.1	196797	198146		glucose-6-phosphate isomerase	WP_062201283.1
S.sp.DD04NZ_KQ968979.1	199561	200028		tRNA adenosine(34) deaminase TadA	WP_062201286.1
S.sp.DD04NZ_KQ968979.1	200210	200866		HAD family hydrolase	WP_062201289.1
S.sp.DD04NZ_KQ968979.1	200925	202217		adenylosuccinate synthase	WP_062201292.1
S.sp.DD04NZ_KQ968979.1	202478	204730		bifunctional glutamate--cysteine ligase GshA/glutathione synthetase GshB	WP_062201295.1
S.sp.DD04NZ_KQ968979.1	204979	205824		hypothetical protein	WP_062201298.1
S.sp.DD04NZ_KQ968979.1	205849	207105		toxic anion resistance protein	WP_062201301.1
S.sp.DD04NZ_KQ968979.1	207182	208000		ADP-ribosylglycohydrolase family protein	WP_062201304.1
S.sp.DD04NZ_KQ968979.1	208105	208986		Hsp33 family molecular chaperone HslO	WP_231853920.1
S.sp.DD04NZ_KQ968979.1	208973	209950		tRNA dihydrouridine synthase DusB	WP_062201309.1
S.sp.DD04NZ_KQ968979.1	209989	210663		hypothetical protein	WP_062201312.1
S.sp.DD04NZ_KQ968979.1	211361	211801		GNAT family N-acetyltransferase	WP_062201314.1
S.sp.DD04NZ_KQ968979.1	211817	214246		ATP-dependent Clp protease ATP-binding subunit	WP_062201316.1
S.sp.DD04NZ_KQ968979.1	214253	214711		CtsR family transcriptional regulator	WP_037615706.1
S.sp.DD04NZ_KQ968979.1	215071	215697		DUF4479 and tRNA-binding domain-containing protein	WP_062201319.1
S.sp.DD04NZ_KQ968979.1	215728	216042		thioredoxin family protein	WP_062201324.1
S.sp.DD04NZ_KQ968979.1	216042	216326		DUF4651 domain-containing protein	WP_037615715.1
S.sp.DD04NZ_KQ968979.1	216453	217517		glutamyl aminopeptidase	WP_062201326.1
S.sp.DD04NZ_KQ968979.1	217641	219125		DUF1846 domain-containing protein	WP_062201329.1
S.sp.DD04NZ_KQ968979.1	219450	221072		chaperonin GroEL	WP_062201332.1
S.sp.DD04NZ_KQ968979.1	221096	221377		co-chaperone GroES	WP_062201335.1
S.sp.DD04NZ_KQ968979.1	221523	221813		hypothetical protein	WP_062201337.1
S.sp.DD04NZ_KQ968979.1	221831	222670		PTS system mannose/fructose/sorbose family transporter subunit IID	WP_037615729.1
S.sp.DD04NZ_KQ968979.1	222672	223517		PTS sugar transporter subunit IIC	WP_062201340.1
S.sp.DD04NZ_KQ968979.1	223642	224136		PTS sugar transporter subunit IIB	WP_005591585.1
S.sp.DD04NZ_KQ968979.1	224176	224610		PTS fructose transporter subunit IIA	WP_037615755.1
S.sp.DD04NZ_KQ968979.1	224840	226120		extracellular solute-binding protein	WP_062201343.1
S.sp.DD04NZ_KQ968979.1	226117	226800		response regulator transcription factor	WP_037615761.1
S.sp.DD04NZ_KQ968979.1	226793	228106		sensor histidine kinase	WP_037615764.1
S.sp.DD04NZ_KQ968979.1	228106	229092		substrate-binding domain-containing protein	WP_062201346.1
S.sp.DD04NZ_KQ968979.1	229229	229624		single-stranded DNA-binding protein	WP_062201347.1
S.sp.DD04NZ_KQ968979.1	229973	231448		PTS galactitol transporter subunit IIC	WP_037615905.1
S.sp.DD04NZ_KQ968979.1	231483	231788		PTS sugar transporter subunit IIB	WP_037615903.1
S.sp.DD04NZ_KQ968979.1	231809	232285		PTS sugar transporter subunit IIA	WP_062201351.1
S.sp.DD04NZ_KQ968979.1	232569	233315		DeoR/GlpR family DNA-binding transcription regulator	WP_062201354.1
S.sp.DD04NZ_KQ968979.1	234662	235312		LPXTG cell wall anchor domain-containing protein	WP_156469078.1
S.sp.DD04NZ_KQ968979.1	237902	242919		MucBP domain-containing protein	WP_082757369.1
S.sp.DD04NZ_KQ968979.1	243688	244602		class C sortase	WP_062201357.1
S.sp.DD04NZ_KQ968979.1	244682	246139		isopeptide-forming domain-containing fimbrial protein	WP_062201360.1
S.sp.DD04NZ_KQ968979.1	246247	246660		LPXTG cell wall anchor domain-containing protein	WP_231853921.1
S.sp.DD04NZ_KQ968979.1	248293	249626		isopeptide-forming domain-containing fimbrial protein	WP_231853919.1
S.sp.DD04NZ_KQ968979.1	249993	250823		hypothetical protein	WP_062201363.1
S.sp.DD04NZ_KQ968979.1	250836	251483		hypothetical protein	WP_062201366.1
